,ema_230421_090640T09.06.00.00.wav,ema_230421_090745T09.07.00.00.wav,firstreef_230420_201800T01.08.00.00.wav,firstreef_230420_201500T01.50.00.00.wav,firstreef_230420_201200T01.20.00.00.wav,firstreef_230420_200900T00.09.00.00.wav,firstreef_230420_200600T00.06.00.00.wav,firstreef_230420_200300T00.30.00.00.wav,firstreef_230420_200000T00.00.00.00.wav,ema_230421_085905T08.59.00.00.wav,ema_230421_090010T09.00.00.00.wav,ema_230421_090115T09.01.00.00.wav,ema_230421_090220T09.02.00.00.wav,ema_230421_090325T09.03.00.00.wav,ema_230421_090430T09.04.00.00.wav,ema_230421_090535T09.05.00.00.wav,firstreef_230420_195700T09.57.00.00.wav,firstreef_230420_195400T09.54.00.00.wav,firstreef_230420_195100T09.51.00.00.wav,narega1_230424_122930T22.09.00.00.wav,narega1_230424_122825T22.08.00.00.wav,narega1_230424_122720T22.07.00.00.wav,narega1_230424_122615T22.06.00.00.wav,narega1_230424_122510T22.50.00.00.wav,narega1_230424_122405T22.40.00.00.wav,narega1_230424_122300T22.30.00.00.wav,narega1_230424_122155T22.10.00.00.wav,narega1_230424_122050T22.00.00.00.wav,narega1_230424_121945T21.09.00.00.wav,tuare_230420_234200T03.42.00.00.wav,tuare_230420_233900T03.39.00.00.wav,tuare_230420_233600T03.36.00.00.wav,tuare_230420_233300T03.33.00.00.wav,tuare_230420_233000T03.30.00.00.wav,tuare_230420_232700T03.27.00.00.wav,tuare_230420_232400T03.24.00.00.wav,tuare_230420_232100T03.21.00.00.wav,tuare_230420_231800T03.18.00.00.wav,tuare_230420_231500T03.15.00.00.wav,ema_230421_085800T08.58.00.00.wav
116,0.0,0.0,0.0,2.2816563e-05,0.0017500935,0.008277624,0.0066391258,0.0053906008,0.0039859745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013650992,0.0055113337,0.010852522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031150063,0.026377177,0.014819829,0.027527397,0.040237103,0.039779257,0.03289137,0.031782176,0.009520804,0.015887123,0.00090899895
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005553841,0.0039906213,0.0009420967,0.0,0.0006969028,0.0,0.0,0.0,0.0,0.0,0.006811963
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.81791776,0.8184107,0.15533796,0.17256993,0.20025511,0.20944756,0.21768807,0.18063754,0.17533992,0.79903764,0.872457,0.8137773,0.7835326,0.9682818,0.77137405,0.8500226,0.20272519,0.2022756,0.18134862,1.1645609,1.065695,1.1263009,0.95122045,1.1357512,1.1102731,1.0589308,1.1243397,1.0082241,1.1511003,0.5693394,0.6736781,0.78056467,0.77252185,0.78092074,0.9472639,0.84794354,0.93594414,0.95991474,0.8735569,0.73077637
120,0.0010813838,0.00071536726,0.0020115457,0.0039834864,0.0026984985,0.0021897838,0.008902125,0.002047375,0.0031931517,0.0,0.0015754349,0.010259656,0.013400405,0.004251645,0.012240052,0.003365609,0.0045768963,0.0024759804,0.004857097,0.006992721,0.007165656,0.001799703,0.008568456,0.0031941202,0.00404107,0.0079555,0.0034481625,0.004393167,0.003999804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008125739
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.37658954,0.32058814,0.028511394,0.039187867,0.03628385,0.03014958,0.054716367,0.050153755,0.04469574,0.2796173,0.34440735,0.3823814,0.36947635,0.3786011,0.34067076,0.32474333,0.057702173,0.050050765,0.046634786,0.4187184,0.3697504,0.34417763,0.27057427,0.34482062,0.3503589,0.3307503,0.2863589,0.29697067,0.37206748,0.122838385,0.21819434,0.27038077,0.27124798,0.24827537,0.3548422,0.28100476,0.2375301,0.34367862,0.30161887,0.22404118
123,0.0013112484,0.0038285495,0.08787258,0.09226904,0.09357084,0.08762998,0.09804319,0.06860766,0.084731385,0.004614131,0.0,0.0019423522,0.0,0.0,4.509284e-05,0.0015416556,0.08195735,0.086718895,0.07154799,0.029683908,0.040035855,0.021121101,0.045818582,0.021575177,0.02845842,0.039027583,0.0148822395,0.020849425,0.023601998,0.024045194,0.012303922,0.017009497,0.009211611,0.0034008978,0.0,0.002111711,0.0010777077,0.00093748275,0.015580529,0.015795387
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053892116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0022224255,1.9258669e-05,0.0021606039,0.0022261417,0.002222188,0.007987255,0.004539918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049179518,0.0047644023,0.0046114875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015106251,0.021215593,0.009376018,0.022848593,0.016154427,0.0040137605,0.0055012307,0.0017636238,0.0,0.00042198744,0.0
127,0.012965894,0.027092772,0.0,0.0,0.0,0.00021007033,0.0006129607,0.00091223634,0.0,0.025690675,0.019031363,0.011702864,0.025128596,0.03009477,0.015625322,0.020089213,0.0013968466,0.0005501415,0.00038786183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004374133,0.0,0.0,0.00037774924,0.0,0.0,0.0,0.00031432413,0.0,0.0,0.020761726
